text,polarity,subjectivity,sentiment,neg,neu,pos,compound,text_len,text_word_count,rise
 bill gates reported left microsoft s board amid probe into relationship with staffer https t co qrdnyxdpnh ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,108,17,0
damn cancel culture got poor bill twice in one month https t co oulnfyavld via cnet microsoft cancelculture ,-0.4,0.6,negative,0.0,1.0,0.0,0.0,108,18,0
 adriennelaw melinda gets microsoft bill gets clippy ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,53,7,0
 wsj microsoft directors started an investigation in 2019 into allegations by a female staffer of a sexual relationship w ,0.25,0.5,neutral,0.0,1.0,0.0,0.0,122,19,0
 pengesahan dua langkah adalah benteng terakhir bagi mengelakkan dari isu penggodaman saya galakkan anda untuk memuat tur ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,122,17,0
 microsoft execs look to remove bill gates after reports of company relationships wsj https t co fkfm7ry3hv ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,108,17,0
 just in microsoft board members decided bill gates needed to leave the board in 2020 due to prior relationship with staff ,-0.0625,0.1875,negative,0.0,1.0,0.0,0.0,123,21,0
 just in microsoft board members decided bill gates needed to leave the board in 2020 due to prior relationship with staff ,-0.0625,0.1875,negative,0.0,1.0,0.0,0.0,123,21,0
microsoft board members thought bill gates should resign over relationship with staffer report https t co teonm2xg9t ,0.0,0.0,negative,0.0,1.0,0.0,0.0,117,17,0
 just in microsoft board members decided bill gates needed to leave the board in 2020 due to prior relationship with staff ,-0.0625,0.1875,negative,0.0,1.0,0.0,0.0,123,21,0
 mr gates pursued women who worked for him at microsoft and the bill and melinda gates foundation a bit satisfying ,0.5,1.0,positive,0.0,1.0,0.0,0.0,115,20,0
would love to see microsoft can all the 343 execs live at e3 not even notifying them beforehand have them all in t https t co yotoeprdhu ,0.3181818181818182,0.55,positive,0.0,1.0,0.0,0.0,137,27,0
 the real reason billgates got kicked out of microsoft https t co 4t9a2e1kqb ,0.2,0.3,neutral,0.0,1.0,0.0,0.0,77,13,0
 jimmlahey barstoolsports barstoolphilly won t ever catch me on microsoft ,0.0,0.0,positive,0.0,1.0,0.0,0.0,74,10,0
 whelllllp xeni and a relationship with epstein longer than described https t co 0k1q8sbmnx ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,92,14,0
 update bill gates admits to affair that triggered microsoft probe https t co q3en3p348x ,0.0,0.0,positive,0.0,1.0,0.0,0.0,89,14,0
 los directores de microsoft mfst decidieron que bill gates deb a dejar la junta debido a una relaci n ntima inapropi ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,118,21,0
are you upgrading to microsoft 365 bring a productivity speaker amp microsoft certified trainer to your next meeting https t co crjpvufubg,0.0,0.0,neutral,0.0,1.0,0.0,0.0,138,22,0
 just in microsoft board members decided bill gates needed to leave the board in 2020 due to prior relationship with staff ,-0.0625,0.1875,negative,0.0,1.0,0.0,0.0,123,21,0
 wsj exclusive microsoft directors started an investigation in 2019 into allegations by a female staffer of a sexual relat ,0.25,0.5,positive,0.0,1.0,0.0,0.0,123,19,0
 mattswider are you able to buy from microsoft on mobile ,0.5,0.625,neutral,0.0,1.0,0.0,0.0,57,10,0
 rt wajdialkayal infrastructure used by wsj reports bill gates allegedly had an inappropriate romantic relationship with a female microsoft employee https t co fn7 members of the board tasked with the matter hired a law firm to conduct an investigation in late 2019 after a microsoft eng ,-0.12,0.3533333333333333,positive,0.0,1.0,0.0,0.0,288,47,0
 just in microsoft board members decided bill gates needed to leave the board in 2020 due to prior relationship with staff ,-0.0625,0.1875,negative,0.0,1.0,0.0,0.0,123,21,1
 just in microsoft board members decided bill gates needed to leave the board in 2020 due to prior relationship with staff ,-0.0625,0.1875,negative,0.0,1.0,0.0,0.0,123,21,1
 just in microsoft board members decided bill gates needed to leave the board in 2020 due to prior relationship with staff ,-0.0625,0.1875,negative,0.0,1.0,0.0,0.0,123,21,1
i won 2 achievements in mahjong by microsoft mobile for 64 points on trueachievements https t co ftd2tizuhi ,0.0,0.0,positive,0.0,1.0,0.0,0.0,108,18,1
 mr gates pursued women who worked for him at microsoft and the bill and melinda gates foundation a bit satisfying ,0.5,1.0,positive,0.0,1.0,0.0,0.0,115,20,1
 latest microsoft s directors started a probe into bill gates s alleged involvement with a female employee that was deemed in ,0.1333333333333333,0.3888888888888889,neutral,0.0,1.0,0.0,0.0,126,21,1
 just in microsoft board members decided bill gates needed to leave the board in 2020 due to prior relationship with staff ,-0.0625,0.1875,negative,0.0,1.0,0.0,0.0,123,21,1
 mr gates pursued women who worked for him at microsoft and the bill and melinda gates foundation a bit satisfying ,0.5,1.0,positive,0.0,1.0,0.0,0.0,115,20,1
 wsj exclusive microsoft directors started an investigation in 2019 into allegations by a female staffer of a sexual relat ,0.25,0.5,positive,0.0,1.0,0.0,0.0,123,19,1
 wsj exclusive microsoft directors started an investigation in 2019 into allegations by a female staffer of a sexual relat ,0.25,0.5,positive,0.0,1.0,0.0,0.0,123,19,1
 microsoft founder bill gates departure from the board in 2020 was due to an investigation into an alleged relationship w ,-0.1125,0.2375,neutral,0.0,1.0,0.0,0.0,122,20,1
 wsj exclusive microsoft directors started an investigation in 2019 into allegations by a female staffer of a sexual relat ,0.25,0.5,positive,0.0,1.0,0.0,0.0,123,19,1
 just in microsoft board members thought bill gates should resign over relationship with female employee report https t co ,0.0,0.1666666666666666,negative,0.0,1.0,0.0,0.0,123,19,1
 scottmstedman hmm,0.0,0.0,neutral,0.0,1.0,0.0,0.0,18,2,1
 just in microsoft board members thought bill gates should resign over relationship with female employee report https t co ,0.0,0.1666666666666666,negative,0.0,1.0,0.0,0.0,123,19,1
 just in microsoft board members decided bill gates needed to leave the board in 2020 due to prior relationship with staff ,-0.0625,0.1875,negative,0.0,1.0,0.0,0.0,123,21,1
 just in microsoft board members decided bill gates needed to leave the board in 2020 due to prior relationship with staff ,-0.0625,0.1875,negative,0.0,1.0,0.0,0.0,123,21,1
 from education policy to intellectual property and vaccines,0.3,0.4,positive,0.0,1.0,0.0,0.0,60,8,1
 microsoft execs look to remove bill gates after reports of company relationships wsj https t co pwt2r7omoc ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,108,17,1
 microsoft msft board members reportedly decided that bill gates needed to step down from the board of directors in 2020 ,-0.1555555555555555,0.2888888888888889,neutral,0.0,1.0,0.0,0.0,121,20,1
 just in microsoft board members decided bill gates needed to leave the board in 2020 due to prior relationship with staff ,-0.0625,0.1875,negative,0.0,1.0,0.0,0.0,123,21,1
 orlandoyaeltap1 javisbarm tal vez no pusistes bien tu cuenta de microsoft ,0.0,0.0,negative,0.0,1.0,0.0,0.0,75,11,1
 exclusive the breakup of bill and melinda gates s marriage is shedding new light on an open secret within microsoft and h ,0.034090909090909,0.5886363636363636,positive,0.0,1.0,0.0,0.0,123,22,1
 microsoft board members wanted gates gone in 2019 after investigation into sexual relationship https t co v0mnjrchpm ,0.5,0.8333333333333334,neutral,0.0,1.0,0.0,0.0,118,17,1
microsoft azure ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,16,2,1
 microsoft exchange 500 https t co sp0afzuwlu ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,46,7,1
 deliver new intelligent cloud native applications by harnessing the power of data and ai and run them anywhere learn how ,0.4681818181818182,0.6772727272727272,positive,0.0,1.0,0.0,0.0,122,20,1
 just in microsoft board members thought bill gates should resign over relationship with female employee report https t co ,0.0,0.1666666666666666,negative,0.0,1.0,0.0,0.0,123,19,1
 update bill gates admits to affair that triggered microsoft probe https t co q3en3p348x ,0.0,0.0,positive,0.0,1.0,0.0,0.0,89,14,1
 just in microsoft board members decided bill gates needed to leave the board in 2020 due to prior relationship with staff ,-0.0625,0.1875,negative,0.0,1.0,0.0,0.0,123,21,1
 bill gates resigned from microsoft board in 2020 amid investigation into affair with female staffer which was deemed inappr ,0.0,0.1666666666666666,negative,0.0,1.0,0.0,0.0,125,19,1
 ver fs2004 w rt ms https t co hkogmlqt5f ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,42,9,1
 microsoft directors had gates investigated for relationship dj ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,64,8,1
microsoft s directors started a probe into bill gates s alleged involvement with a female employee that was deemed https t co aeolm7qry2 ,-0.05,0.1333333333333333,neutral,0.0,1.0,0.0,0.0,137,23,1
 just in microsoft board members thought bill gates should resign over relationship with female employee report https t co ,0.0,0.1666666666666666,negative,0.0,1.0,0.0,0.0,123,19,1
 just in microsoft board members decided bill gates needed to leave the board in 2020 due to prior relationship with staff ,-0.0625,0.1875,negative,0.0,1.0,0.0,0.0,123,21,1
 just in microsoft board members decided bill gates needed to leave the board in 2020 due to prior relationship with staff ,-0.0625,0.1875,negative,0.0,1.0,0.0,0.0,123,21,1
 disclosetv so,0.0,0.0,neutral,0.0,1.0,0.0,0.0,14,2,1
 ms microsoft windows macos chromeos ubuntu ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,44,6,1
 superkikachu meu mmo dos sonhos pena que a microsoft desconhece a exist ncia dele ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,83,14,1
 just in microsoft board members decided bill gates needed to leave the board in 2020 due to prior relationship with staff ,-0.0625,0.1875,negative,0.0,1.0,0.0,0.0,123,21,1
 just in microsoft board members decided bill gates needed to leave the board in 2020 due to prior relationship with staff ,-0.0625,0.1875,negative,0.0,1.0,0.0,0.0,123,21,1
 just in microsoft board members decided bill gates needed to leave the board in 2020 due to prior relationship with staff ,-0.0625,0.1875,negative,0.0,1.0,0.0,0.0,123,21,1
 microsoft board members decided bill gates needed to resign from its board in 2020 as it pursued an investigation into a ,0.0,0.0,negative,0.0,1.0,0.0,0.0,122,21,1
bill gates resigned from microsoft board in 2020 after female staffer claimed they had affair https t co aiuiqynkqb ,0.0,0.1666666666666666,negative,0.0,1.0,0.0,0.0,116,19,1
 news keeps on getting worse microsoft board members began an investigation in 2019 into a woman s allegations of prior ,-0.2,0.3,negative,0.0,1.0,0.0,0.0,120,20,1
the real reason billgates got kicked out of microsoft https t co 4t9a2e1kqb ,0.2,0.3,neutral,0.0,1.0,0.0,0.0,76,13,1
 just in microsoft board members decided bill gates needed to leave the board in 2020 due to prior relationship with staff ,-0.0625,0.1875,negative,0.0,1.0,0.0,0.0,123,21,1
 disclosetv so,0.0,0.0,neutral,0.0,1.0,0.0,0.0,14,2,1
 azure health bot empowers developers in healthcare organizations to build and deploy artificial intelligence ai powered ,-0.6,1.0,positive,0.0,1.0,0.0,0.0,121,16,1
 just in microsoft board members decided bill gates needed to leave the board in 2020 due to prior relationship with staff ,-0.0625,0.1875,negative,0.0,1.0,0.0,0.0,123,21,1
 just in microsoft board members thought bill gates should resign over relationship with female employee report https t co ,0.0,0.1666666666666666,negative,0.0,1.0,0.0,0.0,123,19,1
 microsoft execs look to remove bill gates after reports of company relationships wsj https t co fkfm7ry3hv ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,108,17,1
 just in microsoft board members decided bill gates needed to leave the board in 2020 due to prior relationship with staff ,-0.0625,0.1875,negative,0.0,1.0,0.0,0.0,123,21,1
 bill gates resigned from microsoft board in 2020 amid investigation into affair with female staffer which was deemed inappr ,0.0,0.1666666666666666,negative,0.0,1.0,0.0,0.0,125,19,1
 among our findings gates asked microsoft and foundation subordinates out on dates his money manager was accused of s ,0.0,0.0,negative,0.0,1.0,0.0,0.0,118,19,1
 bill gates resigned from microsoft board in 2020 amid investigation into affair with female staffer which was deemed inappr ,0.0,0.1666666666666666,negative,0.0,1.0,0.0,0.0,125,19,1
 microsoft execs look to remove bill gates after reports of company relationships wsj https t co fkfm7ry3hv ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,108,17,1
 sources microsoft s board decided in 2020 gates should leave the board as it probed claims gates sought to initiate an affai ,0.0,0.0,negative,0.0,1.0,0.0,0.0,126,22,1
 bill gates resigned from microsoft board in 2020 amid investigation into affair with female staffer which was deemed inappr ,0.0,0.1666666666666666,negative,0.0,1.0,0.0,0.0,125,19,1
 just in microsoft board members decided bill gates needed to leave the board in 2020 due to prior relationship with staff ,-0.0625,0.1875,negative,0.0,1.0,0.0,0.0,123,21,1
 wsj exclusive microsoft directors started an investigation in 2019 into allegations by a female staffer of a sexual relat ,0.25,0.5,positive,0.0,1.0,0.0,0.0,123,19,1
 ms microsoft windows macos chromeos ubuntu ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,44,6,1
i m gonna be honest how we ever worked without a cloud based document system as professionals is mind blowing gr https t co bxib1fypjn ,0.6,0.9,positive,0.0,1.0,0.0,0.0,135,25,1
 microsoft board members wanted gates gone in 2019 after investigation into sexual relationship https t co x2uowde1kp ,0.5,0.8333333333333334,neutral,0.0,1.0,0.0,0.0,118,17,1
 via wsj microsoft board members decided that bill gates needed to step down from its board in 2020 as they pursued an inv ,-0.1555555555555555,0.2888888888888889,neutral,0.0,1.0,0.0,0.0,123,23,1
 latest microsoft s directors started a probe into bill gates s alleged involvement with a female employee that was deemed in ,0.1333333333333333,0.3888888888888889,neutral,0.0,1.0,0.0,0.0,126,21,1
 word 1 200 https t co afxtumx0dd microsoft word https t co t9tw2u3gxy ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,71,13,1
